qid_number,bool_ans,llm_ms,aov,model,scene,seq,semantic,acc
3.0,0,172.64,360,LLaVA_7,GMU,1,0,0.29834651329978434
11.0,0,173.05,360,LLaVA_7,GMU,1,0,0.29834651329978434
6.0,0,172.77,360,LLaVA_7,GMU,1,0,0.29834651329978434
8.0,0,173.85,360,LLaVA_7,GMU,1,0,0.29834651329978434
8.0,1,172.06,360,LLaVA_7,GMU,1,0,0.29834651329978434
11.0,0,171.97,360,LLaVA_7,GMU,1,0,0.29834651329978434
12.0,0,172.69,360,LLaVA_7,GMU,1,0,0.29834651329978434
13.0,0,175.56,360,LLaVA_7,GMU,1,0,0.29834651329978434
2.0,1,172.46,360,LLaVA_7,GMU,1,0,0.29834651329978434
3.0,0,174.89,360,LLaVA_7,GMU,1,0,0.29834651329978434
9.0,1,173.55,360,LLaVA_7,GMU,1,0,0.29834651329978434
14.0,0,172.78,360,LLaVA_7,GMU,1,0,0.29834651329978434
13.0,0,172.46,360,LLaVA_7,GMU,1,0,0.29834651329978434
16.0,0,172.05,360,LLaVA_7,GMU,1,0,0.29834651329978434
16.0,0,176.03,360,LLaVA_7,GMU,1,0,0.29834651329978434
16.0,0,173.31,360,LLaVA_7,GMU,1,0,0.29834651329978434
6.0,1,173.18,360,LLaVA_7,GMU,1,0,0.29834651329978434
10.0,0,172.3,360,LLaVA_7,GMU,1,0,0.29834651329978434
5.0,0,176.09,360,LLaVA_7,GMU,1,0,0.29834651329978434
6.0,1,172.03,360,LLaVA_7,GMU,1,0,0.29834651329978434
2.0,1,173.91,360,LLaVA_7,GMU,1,0,0.29834651329978434
3.0,1,172.91,360,LLaVA_7,GMU,1,0,0.29834651329978434
15.0,0,171.97,360,LLaVA_7,GMU,1,0,0.29834651329978434
16.0,0,172.72,360,LLaVA_7,GMU,1,0,0.29834651329978434
1.0,1,173.45,360,LLaVA_7,GMU,1,0,0.29834651329978434
2.0,1,175.27,360,LLaVA_7,GMU,1,0,0.29834651329978434
2.0,1,172.21,360,LLaVA_7,GMU,1,0,0.29834651329978434
2.0,1,172.95,360,LLaVA_7,GMU,1,0,0.29834651329978434
12.0,0,172.89,360,LLaVA_7,GMU,1,0,0.29834651329978434
16.0,0,174.35,360,LLaVA_7,GMU,1,0,0.29834651329978434
6.0,0,173.71,360,LLaVA_7,GMU,1,0,0.29834651329978434
11.0,0,172.08,360,LLaVA_7,GMU,1,0,0.29834651329978434
2.0,0,171.74,360,LLaVA_7,GMU,1,0,0.29834651329978434
10.0,0,171.39,360,LLaVA_7,GMU,1,0,0.29834651329978434
15.0,0,172.25,360,LLaVA_7,GMU,1,0,0.29834651329978434
16.0,0,172.48,360,LLaVA_7,GMU,1,0,0.29834651329978434
8.0,0,174.99,360,LLaVA_7,GMU,1,0,0.29834651329978434
10.0,0,172.14,360,LLaVA_7,GMU,1,0,0.29834651329978434
13.0,0,172.34,360,LLaVA_7,GMU,1,0,0.29834651329978434
16.0,0,174.04,360,LLaVA_7,GMU,1,0,0.29834651329978434
1.0,0,174.79,360,LLaVA_7,GMU,1,0,0.29834651329978434
9.0,0,172.38,360,LLaVA_7,GMU,1,0,0.29834651329978434
2.0,0,173.43,360,LLaVA_7,GMU,1,0,0.29834651329978434
11.0,1,172.09,360,LLaVA_7,GMU,1,0,0.29834651329978434
9.0,1,171.27,360,LLaVA_7,GMU,1,0,0.29834651329978434
11.0,0,171.9,360,LLaVA_7,GMU,1,0,0.29834651329978434
4.0,0,172.44,360,LLaVA_7,GMU,1,0,0.29834651329978434
11.0,1,174.11,360,LLaVA_7,GMU,1,0,0.29834651329978434
7.0,0,176.4,360,LLaVA_7,GMU,1,0,0.29834651329978434
13.0,0,172.52,360,LLaVA_7,GMU,1,0,0.29834651329978434
4.0,0,177.32,360,LLaVA_7,GMU,1,0,0.29834651329978434
6.0,0,175.33,360,LLaVA_7,GMU,1,0,0.29834651329978434
2.0,0,172.2,360,LLaVA_7,GMU,1,0,0.29834651329978434
8.0,0,171.66,360,LLaVA_7,GMU,1,0,0.29834651329978434
7.0,1,171.71,360,LLaVA_7,GMU,1,0,0.29834651329978434
16.0,0,171.84,360,LLaVA_7,GMU,1,0,0.29834651329978434
4.0,0,172.4,360,LLaVA_7,GMU,1,0,0.29834651329978434
14.0,1,172.2,360,LLaVA_7,GMU,1,0,0.29834651329978434
12.0,0,174.01,360,LLaVA_7,GMU,1,0,0.29834651329978434
16.0,0,174.37,360,LLaVA_7,GMU,1,0,0.29834651329978434
2.0,0,172.25,360,LLaVA_7,GMU,1,0,0.29834651329978434
9.0,1,173.52,360,LLaVA_7,GMU,1,0,0.29834651329978434
4.0,1,174.55,360,LLaVA_7,GMU,1,0,0.29834651329978434
11.0,0,172.15,360,LLaVA_7,GMU,1,0,0.29834651329978434
9.0,1,172.04,360,LLaVA_7,GMU,1,0,0.29834651329978434
11.0,0,171.68,360,LLaVA_7,GMU,1,0,0.29834651329978434
12.0,0,172.08,360,LLaVA_7,GMU,1,0,0.29834651329978434
16.0,0,172.25,360,LLaVA_7,GMU,1,0,0.29834651329978434
2.0,1,172.2,360,LLaVA_7,GMU,1,0,0.29834651329978434
5.0,1,172.14,360,LLaVA_7,GMU,1,0,0.29834651329978434
2.0,1,174.52,360,LLaVA_7,GMU,1,0,0.29834651329978434
9.0,1,172.03,360,LLaVA_7,GMU,1,0,0.29834651329978434
1.0,1,174.47,360,LLaVA_7,GMU,1,0,0.29834651329978434
9.0,1,174.78,360,LLaVA_7,GMU,1,0,0.29834651329978434
5.0,0,172.09,360,LLaVA_7,GMU,1,0,0.29834651329978434
10.0,1,172.16,360,LLaVA_7,GMU,1,0,0.29834651329978434
7.0,0,172.52,360,LLaVA_7,GMU,1,0,0.29834651329978434
15.0,0,172.24,360,LLaVA_7,GMU,1,0,0.29834651329978434
2.0,1,172.19,360,LLaVA_7,GMU,1,0,0.29834651329978434
5.0,1,172.39,360,LLaVA_7,GMU,1,0,0.29834651329978434
3.0,1,173.76,360,LLaVA_7,GMU,1,0,0.29834651329978434
4.0,0,173.85,360,LLaVA_7,GMU,1,0,0.29834651329978434
7.0,1,172.19,360,LLaVA_7,GMU,1,0,0.29834651329978434
12.0,0,173.96,360,LLaVA_7,GMU,1,0,0.29834651329978434
7.0,1,174.57,360,LLaVA_7,GMU,1,0,0.29834651329978434
16.0,0,174.51,360,LLaVA_7,GMU,1,0,0.29834651329978434
2.0,1,173.45,360,LLaVA_7,GMU,1,0,0.29834651329978434
8.0,0,172.28,360,LLaVA_7,GMU,1,0,0.29834651329978434
2.0,0,172.08,360,LLaVA_7,GMU,1,0,0.29834651329978434
9.0,1,172.17,360,LLaVA_7,GMU,1,0,0.29834651329978434
2.0,0,172.46,360,LLaVA_7,GMU,1,0,0.29834651329978434
14.0,0,177.05,360,LLaVA_7,GMU,1,0,0.29834651329978434
8.0,1,180.15,360,LLaVA_7,GMU,1,0,0.29834651329978434
11.0,1,174.39,360,LLaVA_7,GMU,1,0,0.29834651329978434
2.0,0,174.1,360,LLaVA_7,GMU,3,0,0.29834651329978434
11.0,0,171.61,360,LLaVA_7,GMU,3,0,0.29834651329978434
1.0,1,171.9,360,LLaVA_7,GMU,3,0,0.29834651329978434
4.0,0,176.12,360,LLaVA_7,GMU,3,0,0.29834651329978434
12.0,0,173.04,360,LLaVA_7,GMU,3,0,0.29834651329978434
16.0,0,171.53,360,LLaVA_7,GMU,3,0,0.29834651329978434
2.0,0,171.78,360,LLaVA_7,GMU,3,0,0.29834651329978434
2.0,1,171.45,360,LLaVA_7,GMU,3,0,0.29834651329978434
9.0,1,171.57,360,LLaVA_7,GMU,3,0,0.29834651329978434
11.0,1,171.99,360,LLaVA_7,GMU,3,0,0.29834651329978434
7.0,0,187.4,360,LLaVA_7,GMU,3,0,0.29834651329978434
16.0,0,174.08,360,LLaVA_7,GMU,3,0,0.29834651329978434
1.0,0,172.12,360,LLaVA_7,GMU,3,0,0.29834651329978434
6.0,0,171.54,360,LLaVA_7,GMU,3,0,0.29834651329978434
1.0,1,181.76,360,LLaVA_7,GMU,3,0,0.29834651329978434
2.0,0,173.57,360,LLaVA_7,GMU,3,0,0.29834651329978434
3.0,1,171.89,360,LLaVA_7,GMU,3,0,0.29834651329978434
14.0,0,171.78,360,LLaVA_7,GMU,3,0,0.29834651329978434
16.0,0,171.58,360,LLaVA_7,GMU,3,0,0.29834651329978434
16.0,0,171.19,360,LLaVA_7,GMU,3,0,0.29834651329978434
7.0,0,171.27,360,LLaVA_7,GMU,3,0,0.29834651329978434
16.0,0,185.52,360,LLaVA_7,GMU,3,0,0.29834651329978434
3.0,0,173.73,360,LLaVA_7,GMU,3,0,0.29834651329978434
11.0,1,171.44,360,LLaVA_7,GMU,3,0,0.29834651329978434
9.0,0,171.68,360,LLaVA_7,GMU,3,0,0.29834651329978434
14.0,0,182.81,360,LLaVA_7,GMU,3,0,0.29834651329978434
12.0,0,172.62,360,LLaVA_7,GMU,3,0,0.29834651329978434
15.0,0,171.87,360,LLaVA_7,GMU,3,0,0.29834651329978434
8.0,0,171.8,360,LLaVA_7,GMU,3,0,0.29834651329978434
10.0,1,171.77,360,LLaVA_7,GMU,3,0,0.29834651329978434
7.0,0,170.99,360,LLaVA_7,GMU,3,0,0.29834651329978434
13.0,0,171.49,360,LLaVA_7,GMU,3,0,0.29834651329978434
2.0,0,186.76,360,LLaVA_7,GMU,3,0,0.29834651329978434
6.0,0,173.91,360,LLaVA_7,GMU,3,0,0.29834651329978434
4.0,1,171.56,360,LLaVA_7,GMU,3,0,0.29834651329978434
5.0,0,171.16,360,LLaVA_7,GMU,3,0,0.29834651329978434
2.0,0,176.28,360,LLaVA_7,GMU,3,0,0.29834651329978434
3.0,0,175.34,360,LLaVA_7,GMU,3,0,0.29834651329978434
2.0,0,173.73,360,LLaVA_7,GMU,3,0,0.29834651329978434
5.0,0,171.65,360,LLaVA_7,GMU,3,0,0.29834651329978434
7.0,0,171.55,360,LLaVA_7,GMU,3,0,0.29834651329978434
15.0,0,171.79,360,LLaVA_7,GMU,3,0,0.29834651329978434
2.0,1,174.04,360,LLaVA_7,GMU,3,0,0.29834651329978434
5.0,0,186.37,360,LLaVA_7,GMU,3,0,0.29834651329978434
5.0,0,173.41,360,LLaVA_7,GMU,3,0,0.29834651329978434
10.0,1,172.25,360,LLaVA_7,GMU,3,0,0.29834651329978434
1.0,1,173.66,360,LLaVA_7,GMU,3,0,0.29834651329978434
4.0,0,175.45,360,LLaVA_7,GMU,3,0,0.29834651329978434
15.0,1,175.71,360,LLaVA_7,GMU,3,0,0.29834651329978434
16.0,0,172.89,360,LLaVA_7,GMU,3,0,0.29834651329978434
2.0,0,171.66,360,LLaVA_7,GMU,3,0,0.29834651329978434
9.0,1,172.83,360,LLaVA_7,GMU,3,0,0.29834651329978434
7.0,0,172.33,360,LLaVA_7,GMU,3,0,0.29834651329978434
15.0,0,172.44,360,LLaVA_7,GMU,3,0,0.29834651329978434
4.0,1,176.93,360,LLaVA_7,GMU,3,0,0.29834651329978434
9.0,1,172.95,360,LLaVA_7,GMU,3,0,0.29834651329978434
16.0,0,173.89,360,LLaVA_7,GMU,3,0,0.29834651329978434
16.0,0,171.8,360,LLaVA_7,GMU,3,0,0.29834651329978434
5.0,0,177.4,360,LLaVA_7,GMU,3,0,0.29834651329978434
10.0,1,174.1,360,LLaVA_7,GMU,3,0,0.29834651329978434
3.0,1,172.42,360,LLaVA_7,GMU,3,0,0.29834651329978434
10.0,1,172.32,360,LLaVA_7,GMU,3,0,0.29834651329978434
2.0,0,172.25,360,LLaVA_7,GMU,3,0,0.29834651329978434
14.0,1,172.37,360,LLaVA_7,GMU,3,0,0.29834651329978434
7.0,1,172.17,360,LLaVA_7,GMU,3,0,0.29834651329978434
16.0,0,179.29,360,LLaVA_7,GMU,3,0,0.29834651329978434
3.0,1,172.83,360,LLaVA_7,GMU,3,0,0.29834651329978434
4.0,0,172.48,360,LLaVA_7,GMU,3,0,0.29834651329978434
7.0,0,172.17,360,LLaVA_7,GMU,3,0,0.29834651329978434
12.0,0,177.58,360,LLaVA_7,GMU,3,0,0.29834651329978434
2.0,1,173.64,360,LLaVA_7,GMU,3,0,0.29834651329978434
6.0,0,172.48,360,LLaVA_7,GMU,3,0,0.29834651329978434
4.0,0,171.99,360,LLaVA_7,GMU,3,0,0.29834651329978434
8.0,0,171.88,360,LLaVA_7,GMU,3,0,0.29834651329978434
13.0,0,175.29,360,LLaVA_7,GMU,3,0,0.29834651329978434
16.0,0,172.05,360,LLaVA_7,GMU,3,0,0.29834651329978434
2.0,0,177.63,360,LLaVA_7,GMU,3,0,0.29834651329978434
5.0,0,175.0,360,LLaVA_7,GMU,3,0,0.29834651329978434
3.0,1,172.18,360,LLaVA_7,GMU,3,0,0.29834651329978434
5.0,0,172.03,360,LLaVA_7,GMU,3,0,0.29834651329978434
4.0,0,178.42,360,LLaVA_7,GMU,3,0,0.29834651329978434
11.0,1,173.56,360,LLaVA_7,GMU,3,0,0.29834651329978434
11.0,0,172.38,360,LLaVA_7,GMU,3,0,0.29834651329978434
14.0,0,171.72,360,LLaVA_7,GMU,3,0,0.29834651329978434
2.0,0,172.05,360,LLaVA_7,GMU,3,0,0.29834651329978434
11.0,1,172.15,360,LLaVA_7,GMU,3,0,0.29834651329978434
16.0,1,172.05,360,LLaVA_7,GMU,3,0,0.29834651329978434
16.0,0,177.66,360,LLaVA_7,GMU,3,0,0.29834651329978434
2.0,0,174.45,360,LLaVA_7,GMU,3,0,0.29834651329978434
9.0,1,171.71,360,LLaVA_7,GMU,3,0,0.29834651329978434
3.0,1,171.98,360,LLaVA_7,GMU,3,0,0.29834651329978434
14.0,0,177.24,360,LLaVA_7,GMU,3,0,0.29834651329978434
2.0,1,173.19,360,LLaVA_7,GMU,3,0,0.29834651329978434
8.0,1,172.56,360,LLaVA_7,GMU,3,0,0.29834651329978434
4.0,0,171.78,360,LLaVA_7,GMU,3,0,0.29834651329978434
6.0,0,171.8,360,LLaVA_7,GMU,3,0,0.29834651329978434
9.0,1,172.37,360,LLaVA_7,GMU,3,0,0.29834651329978434
11.0,1,172.43,360,LLaVA_7,GMU,3,0,0.29834651329978434
8.0,0,172.24,360,LLaVA_7,GMU,3,0,0.29834651329978434
11.0,1,176.65,360,LLaVA_7,GMU,3,0,0.29834651329978434
1.0,0,172.48,360,LLaVA_7,GMU,3,0,0.29834651329978434
3.0,0,172.07,360,LLaVA_7,GMU,3,0,0.29834651329978434
1.0,1,177.54,360,LLaVA_7,GMU,3,0,0.29834651329978434
5.0,0,174.39,360,LLaVA_7,GMU,3,0,0.29834651329978434
4.0,0,172.44,360,LLaVA_7,GMU,3,0,0.29834651329978434
6.0,0,172.84,360,LLaVA_7,GMU,3,0,0.29834651329978434
2.0,1,172.54,360,LLaVA_7,GMU,3,0,0.29834651329978434
3.0,0,174.44,360,LLaVA_7,GMU,3,0,0.29834651329978434
16.0,0,172.49,360,LLaVA_7,GMU,3,0,0.29834651329978434
16.0,0,171.96,360,LLaVA_7,GMU,3,0,0.29834651329978434
3.0,1,176.35,360,LLaVA_7,GMU,3,0,0.29834651329978434
5.0,0,171.73,360,LLaVA_7,GMU,3,0,0.29834651329978434
8.0,1,171.51,360,LLaVA_7,GMU,3,0,0.29834651329978434
11.0,0,176.92,360,LLaVA_7,GMU,3,0,0.29834651329978434
15.0,0,172.56,360,LLaVA_7,GMU,3,0,0.29834651329978434
16.0,0,171.53,360,LLaVA_7,GMU,3,0,0.29834651329978434
12.0,0,171.58,360,LLaVA_7,GMU,3,0,0.29834651329978434
15.0,0,172.22,360,LLaVA_7,GMU,3,0,0.29834651329978434
12.0,0,171.63,360,LLaVA_7,GMU,3,0,0.29834651329978434
13.0,0,172.1,360,LLaVA_7,GMU,3,0,0.29834651329978434
3.0,1,171.25,360,LLaVA_7,GMU,3,0,0.29834651329978434
9.0,1,175.51,360,LLaVA_7,GMU,3,0,0.29834651329978434
4.0,0,171.46,360,LLaVA_7,GMU,3,0,0.29834651329978434
9.0,1,172.09,360,LLaVA_7,GMU,3,0,0.29834651329978434
16.0,0,177.31,360,LLaVA_7,GMU,3,0,0.29834651329978434
16.0,0,173.71,360,LLaVA_7,GMU,3,0,0.29834651329978434
15.0,0,171.48,360,LLaVA_7,GMU,3,0,0.29834651329978434
16.0,0,171.73,360,LLaVA_7,GMU,3,0,0.29834651329978434
13.0,0,171.64,360,LLaVA_7,GMU,3,0,0.29834651329978434
15.0,0,172.86,360,LLaVA_7,GMU,3,0,0.29834651329978434
12.0,0,171.77,360,LLaVA_7,GMU,3,0,0.29834651329978434
16.0,0,171.29,360,LLaVA_7,GMU,3,0,0.29834651329978434
15.0,0,175.87,360,LLaVA_7,GMU,3,0,0.29834651329978434
16.0,0,171.89,360,LLaVA_7,GMU,3,0,0.29834651329978434
7.0,0,171.65,360,LLaVA_7,GMU,3,0,0.29834651329978434
16.0,0,177.2,360,LLaVA_7,GMU,3,0,0.29834651329978434
2.0,0,172.31,360,LLaVA_7,GMU,3,0,0.29834651329978434
2.0,1,171.68,360,LLaVA_7,GMU,3,0,0.29834651329978434
12.0,0,171.91,360,LLaVA_7,GMU,3,0,0.29834651329978434
16.0,0,171.55,360,LLaVA_7,GMU,3,0,0.29834651329978434
6.0,0,171.79,360,LLaVA_7,GMU,3,0,0.29834651329978434
11.0,1,171.32,360,LLaVA_7,GMU,3,0,0.29834651329978434
7.0,0,171.27,360,LLaVA_7,GMU,3,0,0.29834651329978434
16.0,0,175.83,360,LLaVA_7,GMU,3,0,0.29834651329978434
15.0,0,172.14,360,LLaVA_7,GMU,3,0,0.29834651329978434
16.0,0,171.48,360,LLaVA_7,GMU,3,0,0.29834651329978434
8.0,0,171.57,360,LLaVA_7,GMU,3,0,0.29834651329978434
10.0,0,175.09,360,LLaVA_7,GMU,3,0,0.29834651329978434
4.0,0,171.71,360,LLaVA_7,GMU,3,0,0.29834651329978434
9.0,1,171.22,360,LLaVA_7,GMU,3,0,0.29834651329978434
7.0,1,171.94,360,LLaVA_7,GMU,3,0,0.29834651329978434
16.0,0,171.48,360,LLaVA_7,GMU,3,0,0.29834651329978434
2.0,1,171.29,360,LLaVA_7,GMU,3,0,0.29834651329978434
11.0,0,171.65,360,LLaVA_7,GMU,3,0,0.29834651329978434
9.0,0,178.44,360,LLaVA_7,GMU,3,0,0.29834651329978434
11.0,0,173.54,360,LLaVA_7,GMU,3,0,0.29834651329978434
13.0,0,172.07,360,LLaVA_7,GMU,3,0,0.29834651329978434
16.0,0,171.22,360,LLaVA_7,GMU,3,0,0.29834651329978434
16.0,0,175.85,360,LLaVA_7,GMU,3,0,0.29834651329978434
16.0,0,172.09,360,LLaVA_7,GMU,3,0,0.29834651329978434
2.0,0,171.99,360,LLaVA_7,GMU,3,0,0.29834651329978434
5.0,0,171.91,360,LLaVA_7,GMU,3,0,0.29834651329978434
13.0,0,172.16,360,LLaVA_7,GMU,3,0,0.29834651329978434
15.0,0,171.55,360,LLaVA_7,GMU,3,0,0.29834651329978434
12.0,0,171.62,360,LLaVA_7,GMU,3,0,0.29834651329978434
15.0,0,175.95,360,LLaVA_7,GMU,3,0,0.29834651329978434
2.0,1,172.11,360,LLaVA_7,GMU,2,0,0.29834651329978434
11.0,0,177.65,360,LLaVA_7,GMU,2,0,0.29834651329978434
7.0,0,174.12,360,LLaVA_7,GMU,2,0,0.29834651329978434
16.0,1,171.67,360,LLaVA_7,GMU,2,0,0.29834651329978434
12.0,0,172.42,360,LLaVA_7,GMU,2,0,0.29834651329978434
13.0,0,172.25,360,LLaVA_7,GMU,2,0,0.29834651329978434
2.0,1,194.13,360,LLaVA_7,GMU,2,0,0.29834651329978434
3.0,1,176.09,360,LLaVA_7,GMU,2,0,0.29834651329978434
2.0,0,173.93,360,LLaVA_7,GMU,2,0,0.29834651329978434
14.0,1,173.35,360,LLaVA_7,GMU,2,0,0.29834651329978434
16.0,0,172.66,360,LLaVA_7,GMU,2,0,0.29834651329978434
16.0,0,173.1,360,LLaVA_7,GMU,2,0,0.29834651329978434
2.0,0,177.96,360,LLaVA_7,GMU,2,0,0.29834651329978434
9.0,1,173.91,360,LLaVA_7,GMU,2,0,0.29834651329978434
6.0,0,172.76,360,LLaVA_7,GMU,2,0,0.29834651329978434
10.0,1,172.6,360,LLaVA_7,GMU,2,0,0.29834651329978434
7.0,1,173.01,360,LLaVA_7,GMU,2,0,0.29834651329978434
16.0,0,173.77,360,LLaVA_7,GMU,2,0,0.29834651329978434
7.0,0,178.64,360,LLaVA_7,GMU,2,0,0.29834651329978434
12.0,0,173.35,360,LLaVA_7,GMU,2,0,0.29834651329978434
12.0,0,172.35,360,LLaVA_7,GMU,2,0,0.29834651329978434
16.0,0,172.97,360,LLaVA_7,GMU,2,0,0.29834651329978434
7.0,1,171.51,360,LLaVA_7,GMU,2,0,0.29834651329978434
16.0,0,178.11,360,LLaVA_7,GMU,2,0,0.29834651329978434
12.0,0,172.27,360,LLaVA_7,GMU,2,0,0.29834651329978434
16.0,0,171.68,360,LLaVA_7,GMU,2,0,0.29834651329978434
11.0,0,172.34,360,LLaVA_7,GMU,2,0,0.29834651329978434
14.0,0,171.76,360,LLaVA_7,GMU,2,0,0.29834651329978434
16.0,0,173.57,360,LLaVA_7,GMU,2,0,0.29834651329978434
16.0,0,174.39,360,LLaVA_7,GMU,2,0,0.29834651329978434
12.0,0,173.22,360,LLaVA_7,GMU,2,0,0.29834651329978434
15.0,0,171.54,360,LLaVA_7,GMU,2,0,0.29834651329978434
8.0,0,171.77,360,LLaVA_7,GMU,2,0,0.29834651329978434
10.0,1,171.19,360,LLaVA_7,GMU,2,0,0.29834651329978434
7.0,0,180.12,360,LLaVA_7,GMU,2,0,0.29834651329978434
13.0,0,172.76,360,LLaVA_7,GMU,2,0,0.29834651329978434
2.0,1,171.96,360,LLaVA_7,GMU,2,0,0.29834651329978434
6.0,0,171.21,360,LLaVA_7,GMU,2,0,0.29834651329978434
13.0,0,171.87,360,LLaVA_7,GMU,2,0,0.29834651329978434
16.0,0,175.21,360,LLaVA_7,GMU,2,0,0.29834651329978434
2.0,1,175.94,360,LLaVA_7,GMU,2,0,0.29834651329978434
3.0,1,171.88,360,LLaVA_7,GMU,2,0,0.29834651329978434
13.0,0,171.41,360,LLaVA_7,GMU,2,0,0.29834651329978434
16.0,0,171.03,360,LLaVA_7,GMU,2,0,0.29834651329978434
7.0,0,171.43,360,LLaVA_7,GMU,2,0,0.29834651329978434
16.0,0,181.77,360,LLaVA_7,GMU,2,0,0.29834651329978434
2.0,0,173.42,360,LLaVA_7,GMU,2,0,0.29834651329978434
6.0,0,172.82,360,LLaVA_7,GMU,2,0,0.29834651329978434
13.0,0,172.5,360,LLaVA_7,GMU,2,0,0.29834651329978434
16.0,0,172.67,360,LLaVA_7,GMU,2,0,0.29834651329978434
4.0,0,173.56,360,LLaVA_7,GMU,2,0,0.29834651329978434
10.0,0,174.08,360,LLaVA_7,GMU,2,0,0.29834651329978434
1.0,0,173.9,360,LLaVA_7,GMU,2,0,0.29834651329978434
8.0,0,171.97,360,LLaVA_7,GMU,2,0,0.29834651329978434
2.0,1,171.72,360,LLaVA_7,GMU,2,0,0.29834651329978434
9.0,1,172.65,360,LLaVA_7,GMU,2,0,0.29834651329978434
2.0,1,185.29,360,LLaVA_7,GMU,2,0,0.29834651329978434
6.0,1,173.84,360,LLaVA_7,GMU,2,0,0.29834651329978434
13.0,0,172.27,360,LLaVA_7,GMU,2,0,0.29834651329978434
16.0,1,172.2,360,LLaVA_7,GMU,2,0,0.29834651329978434
16.0,0,171.29,360,LLaVA_7,GMU,2,0,0.29834651329978434
16.0,0,172.97,360,LLaVA_7,GMU,2,0,0.29834651329978434
13.0,0,175.99,360,LLaVA_7,GMU,2,0,0.29834651329978434
16.0,0,172.69,360,LLaVA_7,GMU,2,0,0.29834651329978434
3.0,0,172.5,360,LLaVA_7,GMU,2,0,0.29834651329978434
10.0,1,172.19,360,LLaVA_7,GMU,2,0,0.29834651329978434
2.0,0,172.23,360,LLaVA_7,GMU,2,0,0.29834651329978434
14.0,0,188.82,360,LLaVA_7,GMU,2,0,0.29834651329978434
7.0,0,174.2,360,LLaVA_7,GMU,2,0,0.29834651329978434
16.0,0,171.53,360,LLaVA_7,GMU,2,0,0.29834651329978434
3.0,0,171.44,360,LLaVA_7,GMU,2,0,0.29834651329978434
4.0,0,171.28,360,LLaVA_7,GMU,2,0,0.29834651329978434
7.0,0,174.13,360,LLaVA_7,GMU,2,0,0.29834651329978434
12.0,0,174.23,360,LLaVA_7,GMU,2,0,0.29834651329978434
7.0,1,172.4,360,LLaVA_7,GMU,2,0,0.29834651329978434
16.0,0,172.12,360,LLaVA_7,GMU,2,0,0.29834651329978434
4.0,0,171.66,360,LLaVA_7,GMU,2,0,0.29834651329978434
6.0,1,171.79,360,LLaVA_7,GMU,2,0,0.29834651329978434
15.0,0,172.86,360,LLaVA_7,GMU,2,0,0.29834651329978434
16.0,0,190.57,360,LLaVA_7,GMU,2,0,0.29834651329978434
2.0,1,173.4,360,LLaVA_7,GMU,2,0,0.29834651329978434
5.0,0,171.5,360,LLaVA_7,GMU,2,0,0.29834651329978434
13.0,0,171.64,360,LLaVA_7,GMU,2,0,0.29834651329978434
16.0,0,173.2,360,LLaVA_7,GMU,2,0,0.29834651329978434
3.0,0,174.87,360,LLaVA_7,GMU,2,0,0.29834651329978434
11.0,0,172.69,360,LLaVA_7,GMU,2,0,0.29834651329978434
4.0,0,172.32,360,LLaVA_7,GMU,2,0,0.29834651329978434
11.0,0,172.21,360,LLaVA_7,GMU,2,0,0.29834651329978434
2.0,1,171.7,360,LLaVA_7,GMU,2,0,0.29834651329978434
11.0,1,171.26,360,LLaVA_7,GMU,2,0,0.29834651329978434
10.0,0,188.37,360,LLaVA_7,GMU,2,0,0.29834651329978434
11.0,1,174.39,360,LLaVA_7,GMU,2,0,0.29834651329978434
2.0,0,171.8,360,LLaVA_7,GMU,2,0,0.29834651329978434
9.0,1,171.5,360,LLaVA_7,GMU,2,0,0.29834651329978434
12.0,0,171.75,360,LLaVA_7,GMU,2,0,0.29834651329978434
16.0,0,173.67,360,LLaVA_7,GMU,2,0,0.29834651329978434
2.0,1,171.6,360,LLaVA_7,GMU,2,0,0.29834651329978434
8.0,0,170.93,360,LLaVA_7,GMU,2,0,0.29834651329978434
4.0,0,171.36,360,LLaVA_7,GMU,2,0,0.29834651329978434
6.0,0,172.25,360,LLaVA_7,GMU,2,0,0.29834651329978434
9.0,1,171.4,360,LLaVA_7,GMU,2,0,0.29834651329978434
11.0,1,177.26,360,LLaVA_7,GMU,2,0,0.29834651329978434
3.0,0,174.89,360,LLaVA_7,GMU,2,0,0.29834651329978434
11.0,0,171.76,360,LLaVA_7,GMU,2,0,0.29834651329978434
1.0,1,172.51,360,LLaVA_7,GMU,2,0,0.29834651329978434
5.0,0,171.56,360,LLaVA_7,GMU,2,0,0.29834651329978434
1.0,0,175.71,360,LLaVA_7,GMU,2,0,0.29834651329978434
3.0,0,172.34,360,LLaVA_7,GMU,2,0,0.29834651329978434
5.0,0,172.68,360,LLaVA_7,GMU,2,0,0.29834651329978434
6.0,0,171.44,360,LLaVA_7,GMU,2,0,0.29834651329978434
2.0,1,172.11,360,LLaVA_7,GMU,2,0,0.29834651329978434
4.0,1,171.77,360,LLaVA_7,GMU,2,0,0.29834651329978434
3.0,1,174.85,360,LLaVA_7,GMU,2,0,0.29834651329978434
10.0,1,175.32,360,LLaVA_7,GMU,2,0,0.29834651329978434
13.0,0,172.72,360,LLaVA_7,GMU,2,0,0.29834651329978434
16.0,0,171.67,360,LLaVA_7,GMU,2,0,0.29834651329978434
12.0,0,171.87,360,LLaVA_7,GMU,2,0,0.29834651329978434
