qid_number,bool_ans,llm_ms,aov,model,scene,seq,acc
1.0,0,376.92,70,minicpmo,GMU,2,0.11538461538461539
1.0,0,349.99,70,minicpmo,GMU,2,0.11538461538461539
1.0,0,381.15,70,minicpmo,GMU,2,0.11538461538461539
1.0,0,401.77,70,minicpmo,GMU,2,0.11538461538461539
1.0,0,377.4,70,minicpmo,GMU,1,0.11538461538461539
1.0,0,344.0,70,minicpmo,GMU,1,0.11538461538461539
1.0,1,428.21,70,minicpmo,GMU,1,0.11538461538461539
1.0,0,350.63,70,minicpmo,GMU,1,0.11538461538461539
1.0,0,428.48,70,minicpmo,GMU,1,0.11538461538461539
1.0,0,401.97,70,minicpmo,GMU,1,0.11538461538461539
1.0,1,404.2,70,minicpmo,GMU,2,0.11538461538461539
1.0,1,380.06,70,minicpmo,GMU,2,0.11538461538461539
1.0,0,403.84,70,minicpmo,GMU,2,0.11538461538461539
1.0,0,435.56,70,minicpmo,GMU,2,0.11538461538461539
1.0,0,403.77,70,minicpmo,GMU,2,0.11538461538461539
1.0,0,404.0,70,minicpmo,GMU,1,0.11538461538461539
1.0,0,352.11,70,minicpmo,GMU,1,0.11538461538461539
1.0,0,353.46,70,minicpmo,GMU,1,0.11538461538461539
1.0,0,380.03,70,minicpmo,GMU,1,0.11538461538461539
1.0,0,352.68,70,minicpmo,GMU,1,0.11538461538461539
1.0,0,380.78,70,minicpmo,GMU,1,0.11538461538461539
1.0,1,380.17,70,minicpmo,GMU,1,0.11538461538461539
1.0,0,379.33,70,minicpmo,GMU,1,0.11538461538461539
1.0,0,348.38,70,minicpmo,GTown,3,0.11538461538461539
1.0,0,427.58,70,minicpmo,GTown,3,0.11538461538461539
1.0,0,493.0,70,minicpmo,GTown,3,0.11538461538461539
1.0,0,404.69,70,minicpmo,GTown,3,0.11538461538461539
1.0,0,348.12,70,minicpmo,GTown,2,0.11538461538461539
1.0,0,348.74,70,minicpmo,GTown,2,0.11538461538461539
1.0,0,398.27,70,minicpmo,GTown,2,0.11538461538461539
1.0,0,392.23,70,minicpmo,GTown,2,0.11538461538461539
1.0,0,347.84,70,minicpmo,GTown,2,0.11538461538461539
1.0,0,375.68,70,minicpmo,GTown,2,0.11538461538461539
1.0,1,378.57,70,minicpmo,GTown,2,0.11538461538461539
1.0,0,342.28,70,minicpmo,GTown,2,0.11538461538461539
1.0,0,348.77,70,minicpmo,GTown,2,0.11538461538461539
1.0,0,376.25,70,minicpmo,GTown,2,0.11538461538461539
1.0,0,347.81,70,minicpmo,GTown,2,0.11538461538461539
1.0,0,401.34,70,minicpmo,GTown,1,0.11538461538461539
1.0,0,404.18,70,minicpmo,GTown,1,0.11538461538461539
1.0,0,377.14,70,minicpmo,GTown,1,0.11538461538461539
1.0,0,359.5,70,minicpmo,GTown,1,0.11538461538461539
1.0,0,342.68,70,minicpmo,GTown,1,0.11538461538461539
1.0,0,342.61,70,minicpmo,GTown,1,0.11538461538461539
1.0,0,377.68,70,minicpmo,GTown,1,0.11538461538461539
1.0,0,349.36,70,minicpmo,GTown,1,0.11538461538461539
1.0,0,377.06,70,minicpmo,GTown,1,0.11538461538461539
1.0,0,377.06,70,minicpmo,GTown,1,0.11538461538461539
1.0,0,402.82,70,minicpmo,GTown,1,0.11538461538461539
1.0,0,347.78,70,minicpmo,GTown,1,0.11538461538461539
1.0,0,376.1,70,minicpmo,GTown,1,0.11538461538461539
1.0,1,376.83,70,minicpmo,GTown2,3,0.11538461538461539
1.0,0,342.39,70,minicpmo,GTown2,3,0.11538461538461539
1.0,0,400.59,70,minicpmo,GTown2,3,0.11538461538461539
1.0,0,322.95,70,minicpmo,GTown2,3,0.11538461538461539
1.0,1,350.58,70,minicpmo,GTown2,3,0.11538461538461539
1.0,0,376.99,70,minicpmo,GTown2,3,0.11538461538461539
1.0,0,405.32,70,minicpmo,GTown2,3,0.11538461538461539
1.0,0,377.31,70,minicpmo,GTown2,2,0.11538461538461539
1.0,1,377.24,70,minicpmo,GTown2,2,0.11538461538461539
1.0,0,349.07,70,minicpmo,GTown2,2,0.11538461538461539
1.0,0,377.46,70,minicpmo,GTown2,2,0.11538461538461539
1.0,0,323.32,70,minicpmo,GTown2,2,0.11538461538461539
1.0,0,402.8,70,minicpmo,GTown2,2,0.11538461538461539
1.0,0,401.88,70,minicpmo,GTown2,2,0.11538461538461539
1.0,0,400.81,70,minicpmo,GTown2,2,0.11538461538461539
1.0,0,346.66,70,minicpmo,GTown2,2,0.11538461538461539
1.0,0,376.84,70,minicpmo,GTown2,1,0.11538461538461539
1.0,0,401.41,70,minicpmo,GTown2,1,0.11538461538461539
1.0,0,428.26,70,minicpmo,GTown2,1,0.11538461538461539
1.0,1,405.49,70,minicpmo,GTown2,1,0.11538461538461539
1.0,0,341.77,70,minicpmo,GTown2,1,0.11538461538461539
1.0,1,349.68,70,minicpmo,GTown2,1,0.11538461538461539
1.0,0,342.13,70,minicpmo,GTown2,1,0.11538461538461539
1.0,0,350.53,70,minicpmo,GTown2,1,0.11538461538461539
1.0,0,403.34,70,minicpmo,GWU,3,0.11538461538461539
1.0,1,401.14,70,minicpmo,GWU,3,0.11538461538461539
1.0,0,375.1,70,minicpmo,GWU,3,0.11538461538461539
1.0,0,348.29,70,minicpmo,GWU,3,0.11538461538461539
1.0,0,375.0,70,minicpmo,GWU,3,0.11538461538461539
1.0,1,401.49,70,minicpmo,GWU,3,0.11538461538461539
1.0,0,348.39,70,minicpmo,GWU,3,0.11538461538461539
1.0,0,350.44,70,minicpmo,GWU,3,0.11538461538461539
1.0,0,401.84,70,minicpmo,GWU,3,0.11538461538461539
1.0,0,378.81,70,minicpmo,GWU,3,0.11538461538461539
1.0,0,403.24,70,minicpmo,GWU,3,0.11538461538461539
1.0,0,350.3,70,minicpmo,GWU,3,0.11538461538461539
1.0,1,428.45,70,minicpmo,GWU,3,0.11538461538461539
1.0,0,462.32,70,minicpmo,GWU,3,0.11538461538461539
1.0,0,461.32,70,minicpmo,GWU,3,0.11538461538461539
1.0,0,378.56,70,minicpmo,GWU,3,0.11538461538461539
1.0,0,434.42,70,minicpmo,GWU,3,0.11538461538461539
1.0,0,433.77,70,minicpmo,GWU,3,0.11538461538461539
1.0,0,403.18,70,minicpmo,GWU,3,0.11538461538461539
1.0,0,402.58,70,minicpmo,GWU,3,0.11538461538461539
1.0,0,383.93,70,minicpmo,GWU,3,0.11538461538461539
1.0,0,378.35,70,minicpmo,GWU,3,0.11538461538461539
1.0,0,349.07,70,minicpmo,GWU,4,0.11538461538461539
1.0,0,400.96,70,minicpmo,GWU,4,0.11538461538461539
1.0,0,405.06,70,minicpmo,GWU,4,0.11538461538461539
1.0,1,381.05,70,minicpmo,GWU,4,0.11538461538461539
1.0,0,391.11,70,minicpmo,GWU,4,0.11538461538461539
1.0,0,437.11,70,minicpmo,GWU,4,0.11538461538461539
1.0,0,376.95,70,minicpmo,GWU,4,0.11538461538461539
1.0,0,403.06,70,minicpmo,GWU,4,0.11538461538461539
1.0,0,378.56,70,minicpmo,GWU,4,0.11538461538461539
1.0,0,351.69,70,minicpmo,GWU,4,0.11538461538461539
1.0,0,403.95,70,minicpmo,GWU,4,0.11538461538461539
1.0,0,407.82,70,minicpmo,GWU,4,0.11538461538461539
1.0,0,429.33,70,minicpmo,GWU,4,0.11538461538461539
1.0,0,404.85,70,minicpmo,GWU,4,0.11538461538461539
1.0,1,378.47,70,minicpmo,GWU,4,0.11538461538461539
1.0,0,378.4,70,minicpmo,GWU,4,0.11538461538461539
1.0,0,378.35,70,minicpmo,GWU,4,0.11538461538461539
1.0,0,351.7,70,minicpmo,GWU,4,0.11538461538461539
1.0,0,396.13,70,minicpmo,GWU,5,0.11538461538461539
1.0,0,351.38,70,minicpmo,GWU,5,0.11538461538461539
1.0,0,350.8,70,minicpmo,GWU,5,0.11538461538461539
1.0,0,350.7,70,minicpmo,GWU,5,0.11538461538461539
1.0,0,350.6,70,minicpmo,GWU,5,0.11538461538461539
1.0,0,349.65,70,minicpmo,GWU,5,0.11538461538461539
1.0,1,379.78,70,minicpmo,GWU,5,0.11538461538461539
1.0,0,406.65,70,minicpmo,GWU,5,0.11538461538461539
1.0,0,379.54,70,minicpmo,GWU,5,0.11538461538461539
1.0,0,430.76,70,minicpmo,GWU,5,0.11538461538461539
1.0,0,435.32,70,minicpmo,GWU,5,0.11538461538461539
1.0,0,351.23,70,minicpmo,GWU,5,0.11538461538461539
1.0,0,378.97,70,minicpmo,GWU,5,0.11538461538461539
1.0,0,403.28,70,minicpmo,GWU,5,0.11538461538461539
1.0,0,378.86,70,minicpmo,GWU,5,0.11538461538461539
1.0,0,382.38,70,minicpmo,GWU,5,0.11538461538461539
1.0,0,378.54,70,minicpmo,GWU,5,0.11538461538461539
1.0,0,379.33,70,minicpmo,GWU,5,0.11538461538461539
1.0,0,376.16,70,minicpmo,GWU,2,0.11538461538461539
1.0,0,400.4,70,minicpmo,GWU,2,0.11538461538461539
1.0,0,425.86,70,minicpmo,GWU,2,0.11538461538461539
1.0,0,375.09,70,minicpmo,GWU,2,0.11538461538461539
1.0,0,400.59,70,minicpmo,GWU,2,0.11538461538461539
1.0,0,426.45,70,minicpmo,GWU,2,0.11538461538461539
1.0,0,402.01,70,minicpmo,GWU,2,0.11538461538461539
1.0,0,342.7,70,minicpmo,GWU,2,0.11538461538461539
1.0,0,349.31,70,minicpmo,GWU,2,0.11538461538461539
1.0,0,382.64,70,minicpmo,GWU,2,0.11538461538461539
1.0,1,429.55,70,minicpmo,GWU,2,0.11538461538461539
1.0,0,429.68,70,minicpmo,GWU,2,0.11538461538461539
1.0,0,349.15,70,minicpmo,GWU,2,0.11538461538461539
1.0,0,407.22,70,minicpmo,GWU,2,0.11538461538461539
1.0,0,382.08,70,minicpmo,GWU,2,0.11538461538461539
1.0,0,348.94,70,minicpmo,GWU,1,0.11538461538461539
1.0,0,322.61,70,minicpmo,GWU,1,0.11538461538461539
1.0,0,376.3,70,minicpmo,GWU,1,0.11538461538461539
1.0,0,425.87,70,minicpmo,GWU,1,0.11538461538461539
1.0,0,429.85,70,minicpmo,GWU,1,0.11538461538461539
1.0,0,375.96,70,minicpmo,GWU,1,0.11538461538461539
1.0,1,403.53,70,minicpmo,GWU,1,0.11538461538461539
1.0,1,400.42,70,minicpmo,GWU,1,0.11538461538461539
1.0,0,400.45,70,minicpmo,GWU,1,0.11538461538461539
1.0,1,377.07,70,minicpmo,Marymount,2,0.11538461538461539
1.0,0,348.87,70,minicpmo,Marymount,2,0.11538461538461539
1.0,0,348.21,70,minicpmo,Marymount,2,0.11538461538461539
1.0,0,376.14,70,minicpmo,Marymount,2,0.11538461538461539
1.0,0,400.67,70,minicpmo,Marymount,2,0.11538461538461539
1.0,0,376.9,70,minicpmo,Marymount,2,0.11538461538461539
1.0,0,401.83,70,minicpmo,Marymount,2,0.11538461538461539
1.0,0,400.58,70,minicpmo,Marymount,2,0.11538461538461539
1.0,1,401.83,70,minicpmo,Marymount,2,0.11538461538461539
1.0,0,428.18,70,minicpmo,Marymount,2,0.11538461538461539
1.0,0,379.18,70,minicpmo,Marymount,2,0.11538461538461539
1.0,0,377.25,70,minicpmo,Marymount,2,0.11538461538461539
1.0,0,342.26,70,minicpmo,Marymount,1,0.11538461538461539
1.0,1,401.22,70,minicpmo,Marymount,1,0.11538461538461539
1.0,0,377.39,70,minicpmo,Marymount,1,0.11538461538461539
1.0,0,350.33,70,minicpmo,Marymount,1,0.11538461538461539
1.0,0,341.53,70,minicpmo,Marymount,1,0.11538461538461539
1.0,1,427.57,70,minicpmo,Marymount,1,0.11538461538461539
1.0,0,400.3,70,minicpmo,Marymount,1,0.11538461538461539
1.0,1,400.39,70,minicpmo,Marymount,1,0.11538461538461539
1.0,0,349.14,70,minicpmo,Marymount,1,0.11538461538461539
1.0,0,347.26,70,minicpmo,Marymount,1,0.11538461538461539
1.0,0,400.31,70,minicpmo,Marymount,1,0.11538461538461539
1.0,0,400.63,70,minicpmo,Marymount,1,0.11538461538461539
1.0,0,377.41,70,minicpmo,Marymount,1,0.11538461538461539
1.0,0,400.86,70,minicpmo,Marymount,1,0.11538461538461539
1.0,1,426.59,70,minicpmo,Marymount,1,0.11538461538461539
1.0,0,346.32,70,minicpmo,Marymount,1,0.11538461538461539
1.0,0,405.67,70,minicpmo,NOVA,3,0.11538461538461539
1.0,0,403.28,70,minicpmo,NOVA,3,0.11538461538461539
1.0,0,378.85,70,minicpmo,NOVA,3,0.11538461538461539
1.0,0,380.08,70,minicpmo,NOVA,3,0.11538461538461539
1.0,0,382.65,70,minicpmo,NOVA,3,0.11538461538461539
1.0,0,343.77,70,minicpmo,NOVA,3,0.11538461538461539
1.0,0,379.58,70,minicpmo,NOVA,3,0.11538461538461539
1.0,0,383.94,70,minicpmo,NOVA,3,0.11538461538461539
1.0,0,403.19,70,minicpmo,NOVA,4,0.11538461538461539
1.0,0,427.72,70,minicpmo,NOVA,2,0.11538461538461539
1.0,0,350.24,70,minicpmo,NOVA,2,0.11538461538461539
1.0,0,404.02,70,minicpmo,NOVA,2,0.11538461538461539
1.0,0,378.69,70,minicpmo,NOVA,2,0.11538461538461539
1.0,0,387.43,70,minicpmo,NOVA,2,0.11538461538461539
1.0,1,343.72,70,minicpmo,NOVA,2,0.11538461538461539
1.0,0,404.21,70,minicpmo,NOVA,1,0.11538461538461539
1.0,1,352.09,70,minicpmo,NOVA,1,0.11538461538461539
1.0,0,354.12,70,minicpmo,NOVA,1,0.11538461538461539
1.0,0,350.13,70,minicpmo,NOVA,1,0.11538461538461539
1.0,0,343.85,70,minicpmo,NOVA,1,0.11538461538461539
1.0,0,352.83,70,minicpmo,NOVA,1,0.11538461538461539
1.0,0,350.43,70,minicpmo,NOVA,1,0.11538461538461539
1.0,0,343.43,70,minicpmo,NOVA,1,0.11538461538461539
1.0,0,406.85,70,minicpmo,UDC,3,0.11538461538461539
1.0,0,403.3,70,minicpmo,UDC,3,0.11538461538461539
1.0,0,343.89,70,minicpmo,UDC,3,0.11538461538461539
1.0,0,323.17,70,minicpmo,UDC,3,0.11538461538461539
1.0,0,352.05,70,minicpmo,UDC,4,0.11538461538461539
1.0,0,344.53,70,minicpmo,UDC,4,0.11538461538461539
1.0,0,324.28,70,minicpmo,UDC,4,0.11538461538461539
1.0,0,404.97,70,minicpmo,UDC,4,0.11538461538461539
1.0,0,322.47,70,minicpmo,UDC,4,0.11538461538461539
1.0,0,325.41,70,minicpmo,UDC,4,0.11538461538461539
1.0,0,324.82,70,minicpmo,UDC,4,0.11538461538461539
1.0,0,349.16,70,minicpmo,UDC,2,0.11538461538461539
1.0,0,344.57,70,minicpmo,UDC,2,0.11538461538461539
1.0,0,351.12,70,minicpmo,UDC,2,0.11538461538461539
1.0,0,350.78,70,minicpmo,UDC,2,0.11538461538461539
1.0,0,378.65,70,minicpmo,UDC,2,0.11538461538461539
1.0,0,404.91,70,minicpmo,UDC,2,0.11538461538461539
1.0,0,351.23,70,minicpmo,UDC,2,0.11538461538461539
1.0,1,406.61,70,minicpmo,UDC,2,0.11538461538461539
1.0,0,429.23,70,minicpmo,UDC,2,0.11538461538461539
1.0,0,403.05,70,minicpmo,UDC,2,0.11538461538461539
1.0,0,351.36,70,minicpmo,UDC,2,0.11538461538461539
1.0,0,403.8,70,minicpmo,UDC,2,0.11538461538461539
1.0,0,406.65,70,minicpmo,UDC,2,0.11538461538461539
1.0,0,397.02,70,minicpmo,UDC,1,0.11538461538461539
1.0,0,343.66,70,minicpmo,UDC,1,0.11538461538461539
1.0,0,351.56,70,minicpmo,UDC,1,0.11538461538461539
1.0,0,349.25,70,minicpmo,UDC,1,0.11538461538461539
1.0,0,343.58,70,minicpmo,UDC,1,0.11538461538461539
1.0,0,351.34,70,minicpmo,UDC,1,0.11538461538461539
1.0,0,379.57,70,minicpmo,UDC,1,0.11538461538461539
1.0,0,380.51,70,minicpmo,UDC,1,0.11538461538461539
1.0,0,352.28,70,minicpmo,UDC,1,0.11538461538461539
1.0,0,353.47,70,minicpmo,UDC,1,0.11538461538461539
1.0,0,351.54,70,minicpmo,UDC,1,0.11538461538461539
1.0,0,431.45,70,minicpmo,UDC,1,0.11538461538461539
1.0,0,407.34,70,minicpmo,UDC,1,0.11538461538461539
1.0,0,350.88,70,minicpmo,UDC,1,0.11538461538461539
1.0,1,605.95,360,qwen,AU,3,0.7256410256410256
1.0,0,604.14,360,qwen,AU,3,0.7256410256410256
1.0,1,609.36,360,qwen,AU,3,0.7256410256410256
1.0,1,603.05,360,qwen,AU,3,0.7256410256410256
1.0,1,589.32,360,qwen,AU,3,0.7256410256410256
1.0,1,594.85,360,qwen,AU,3,0.7256410256410256
1.0,0,602.38,360,qwen,AU,2,0.7256410256410256
1.0,0,600.65,360,qwen,AU,2,0.7256410256410256
1.0,0,583.57,360,qwen,AU,2,0.7256410256410256
1.0,1,590.91,360,qwen,AU,2,0.7256410256410256
1.0,0,588.81,360,qwen,AU,2,0.7256410256410256
1.0,1,590.77,360,qwen,AU,2,0.7256410256410256
1.0,1,587.12,360,qwen,AU,2,0.7256410256410256
1.0,0,611.81,360,qwen,AU,2,0.7256410256410256
1.0,1,610.8,360,qwen,AU,2,0.7256410256410256
1.0,1,619.28,360,qwen,AU,2,0.7256410256410256
1.0,1,608.46,360,qwen,AU,2,0.7256410256410256
1.0,1,594.23,360,qwen,AU,1,0.7256410256410256
1.0,1,601.12,360,qwen,AU,1,0.7256410256410256
1.0,1,609.96,360,qwen,AU,1,0.7256410256410256
1.0,0,628.73,360,qwen,AU,1,0.7256410256410256
1.0,0,610.55,360,qwen,AU,1,0.7256410256410256
1.0,1,601.02,360,qwen,AU,1,0.7256410256410256
1.0,1,606.58,360,qwen,AU,1,0.7256410256410256
1.0,0,608.15,360,qwen,CUA,3,0.7256410256410256
1.0,0,592.5,360,qwen,CUA,3,0.7256410256410256
1.0,1,592.1,360,qwen,CUA,3,0.7256410256410256
1.0,1,614.62,360,qwen,CUA,3,0.7256410256410256
1.0,1,601.95,360,qwen,CUA,3,0.7256410256410256
1.0,1,590.42,360,qwen,CUA,3,0.7256410256410256
1.0,1,587.31,360,qwen,CUA,3,0.7256410256410256
1.0,1,600.43,360,qwen,CUA,3,0.7256410256410256
1.0,1,601.6,360,qwen,CUA,3,0.7256410256410256
1.0,1,814.93,360,qwen,CUA,4,0.7256410256410256
1.0,1,627.51,360,qwen,CUA,4,0.7256410256410256
1.0,1,611.52,360,qwen,CUA,4,0.7256410256410256
1.0,1,624.06,360,qwen,CUA,4,0.7256410256410256
1.0,1,613.24,360,qwen,CUA,4,0.7256410256410256
1.0,1,611.41,360,qwen,CUA,4,0.7256410256410256
1.0,1,602.88,360,qwen,CUA,4,0.7256410256410256
1.0,1,604.26,360,qwen,CUA,4,0.7256410256410256
1.0,0,626.75,360,qwen,CUA,4,0.7256410256410256
1.0,1,601.61,360,qwen,CUA,4,0.7256410256410256
1.0,1,607.1,360,qwen,CUA,4,0.7256410256410256
1.0,1,612.89,360,qwen,CUA,5,0.7256410256410256
1.0,0,604.29,360,qwen,CUA,5,0.7256410256410256
1.0,1,604.56,360,qwen,CUA,5,0.7256410256410256
1.0,1,587.56,360,qwen,CUA,5,0.7256410256410256
1.0,0,603.04,360,qwen,CUA,5,0.7256410256410256
1.0,1,588.05,360,qwen,CUA,5,0.7256410256410256
1.0,1,604.44,360,qwen,CUA,5,0.7256410256410256
1.0,0,609.92,360,qwen,CUA,5,0.7256410256410256
1.0,0,588.19,360,qwen,CUA,2,0.7256410256410256
1.0,1,589.01,360,qwen,CUA,2,0.7256410256410256
1.0,1,592.84,360,qwen,CUA,2,0.7256410256410256
1.0,1,585.84,360,qwen,CUA,2,0.7256410256410256
1.0,0,610.79,360,qwen,CUA,2,0.7256410256410256
1.0,1,605.96,360,qwen,CUA,2,0.7256410256410256
1.0,0,607.47,360,qwen,CUA,2,0.7256410256410256
1.0,1,613.5,360,qwen,CUA,1,0.7256410256410256
1.0,1,608.92,360,qwen,CUA,1,0.7256410256410256
1.0,0,605.29,360,qwen,CUA,1,0.7256410256410256
1.0,1,597.95,360,qwen,CUA,1,0.7256410256410256
1.0,1,599.83,360,qwen,CUA,1,0.7256410256410256
1.0,0,603.98,360,qwen,CUA,1,0.7256410256410256
1.0,0,605.02,360,qwen,GMU,3,0.7256410256410256
1.0,1,608.13,360,qwen,GMU,3,0.7256410256410256
1.0,1,603.94,360,qwen,GMU,2,0.7256410256410256
1.0,1,586.11,360,qwen,GMU,2,0.7256410256410256
1.0,1,591.72,360,qwen,GMU,2,0.7256410256410256
1.0,1,603.87,360,qwen,GMU,2,0.7256410256410256
1.0,1,583.77,360,qwen,GMU,2,0.7256410256410256
1.0,1,589.38,360,qwen,GMU,2,0.7256410256410256
1.0,1,600.2,360,qwen,GMU,2,0.7256410256410256
1.0,1,605.12,360,qwen,GMU,1,0.7256410256410256
1.0,1,601.62,360,qwen,GMU,1,0.7256410256410256
1.0,0,606.86,360,qwen,GMU,1,0.7256410256410256
1.0,1,585.62,360,qwen,GMU,1,0.7256410256410256
1.0,1,609.99,360,qwen,GMU,1,0.7256410256410256
1.0,1,609.2,360,qwen,GMU,1,0.7256410256410256
1.0,0,602.91,360,qwen,GMU,3,0.7256410256410256
1.0,0,588.13,360,qwen,GMU,3,0.7256410256410256
1.0,1,608.74,360,qwen,GMU,3,0.7256410256410256
1.0,0,595.04,360,qwen,GMU,3,0.7256410256410256
1.0,1,606.05,360,qwen,GMU,3,0.7256410256410256
1.0,0,592.08,360,qwen,GMU,3,0.7256410256410256
1.0,1,600.42,360,qwen,GMU,2,0.7256410256410256
1.0,1,628.34,360,qwen,GMU,2,0.7256410256410256
1.0,1,632.04,360,qwen,GMU,2,0.7256410256410256
1.0,1,628.97,360,qwen,GMU,2,0.7256410256410256
1.0,0,634.91,360,qwen,GMU,2,0.7256410256410256
1.0,1,594.73,360,qwen,GMU,2,0.7256410256410256
1.0,1,612.48,360,qwen,GMU,2,0.7256410256410256
1.0,1,612.9,360,qwen,GMU,1,0.7256410256410256
1.0,1,603.98,360,qwen,GMU,1,0.7256410256410256
1.0,1,621.0,360,qwen,GMU,1,0.7256410256410256
1.0,1,629.89,360,qwen,GMU,1,0.7256410256410256
1.0,0,628.56,360,qwen,GMU,1,0.7256410256410256
1.0,1,606.97,360,qwen,GMU,1,0.7256410256410256
1.0,1,606.12,360,qwen,GMU,1,0.7256410256410256
1.0,0,612.62,360,qwen,GMU,1,0.7256410256410256
1.0,1,607.82,360,qwen,GMU,1,0.7256410256410256
1.0,1,585.38,360,qwen,GMU,1,0.7256410256410256
1.0,1,590.32,360,qwen,GMU,1,0.7256410256410256
1.0,0,594.45,360,qwen,GMU,3,0.7256410256410256
1.0,1,607.37,360,qwen,GMU,2,0.7256410256410256
1.0,1,608.92,360,qwen,GMU,2,0.7256410256410256
1.0,0,613.88,360,qwen,GMU,2,0.7256410256410256
1.0,1,628.92,360,qwen,GMU,2,0.7256410256410256
1.0,1,616.46,360,qwen,GMU,2,0.7256410256410256
1.0,1,612.43,360,qwen,GMU,1,0.7256410256410256
1.0,1,619.07,360,qwen,GMU,1,0.7256410256410256
1.0,1,602.77,360,qwen,GMU,1,0.7256410256410256
1.0,0,615.23,360,qwen,GMU,1,0.7256410256410256
1.0,1,622.6,360,qwen,GMU,1,0.7256410256410256
1.0,0,604.81,360,qwen,GMU,1,0.7256410256410256
1.0,0,608.77,360,qwen,GMU,1,0.7256410256410256
1.0,1,616.56,360,qwen,GMU,3,0.7256410256410256
1.0,1,604.26,360,qwen,GMU,3,0.7256410256410256
1.0,0,605.79,360,qwen,GMU,3,0.7256410256410256
1.0,0,608.04,360,qwen,GMU,3,0.7256410256410256
1.0,1,589.32,360,qwen,GMU,2,0.7256410256410256
1.0,0,601.84,360,qwen,GMU,2,0.7256410256410256
1.0,1,590.94,360,qwen,GMU,2,0.7256410256410256
1.0,1,603.1,360,qwen,GMU,2,0.7256410256410256
1.0,0,609.12,360,qwen,GMU,2,0.7256410256410256
1.0,0,609.3,360,qwen,GMU,2,0.7256410256410256
1.0,0,584.75,360,qwen,GMU,2,0.7256410256410256
1.0,1,604.3,360,qwen,GMU,2,0.7256410256410256
1.0,1,616.48,360,qwen,GMU,2,0.7256410256410256
1.0,1,605.44,360,qwen,GMU,1,0.7256410256410256
1.0,0,604.49,360,qwen,GMU,1,0.7256410256410256
1.0,1,604.71,360,qwen,GMU,1,0.7256410256410256
1.0,1,599.1,360,qwen,GMU,1,0.7256410256410256
1.0,1,612.48,360,qwen,GMU,1,0.7256410256410256
1.0,1,610.34,360,qwen,GMU,3,0.7256410256410256
1.0,1,629.35,360,qwen,GMU,3,0.7256410256410256
1.0,1,601.5,360,qwen,GMU,3,0.7256410256410256
1.0,1,602.73,360,qwen,GMU,2,0.7256410256410256
1.0,1,606.28,360,qwen,GMU,2,0.7256410256410256
1.0,1,610.53,360,qwen,GMU,2,0.7256410256410256
1.0,1,605.69,360,qwen,GMU,2,0.7256410256410256
1.0,1,589.18,360,qwen,GMU,2,0.7256410256410256
1.0,1,607.28,360,qwen,GMU,2,0.7256410256410256
1.0,1,611.42,360,qwen,GMU,2,0.7256410256410256
1.0,1,609.75,360,qwen,GMU,2,0.7256410256410256
1.0,1,608.51,360,qwen,GMU,2,0.7256410256410256
1.0,0,589.12,360,qwen,GMU,2,0.7256410256410256
1.0,1,636.84,360,qwen,GMU,1,0.7256410256410256
1.0,0,605.17,360,qwen,GMU,1,0.7256410256410256
1.0,0,628.35,360,qwen,GMU,1,0.7256410256410256
1.0,1,604.51,360,qwen,GMU,1,0.7256410256410256
1.0,1,602.5,360,qwen,GMU,1,0.7256410256410256
1.0,1,605.84,360,qwen,GMU,1,0.7256410256410256
1.0,0,584.46,360,qwen,GMU,2,0.7256410256410256
1.0,1,590.86,360,qwen,GMU,2,0.7256410256410256
1.0,0,601.35,360,qwen,GMU,2,0.7256410256410256
1.0,1,605.21,360,qwen,GMU,2,0.7256410256410256
1.0,0,606.36,360,qwen,GMU,2,0.7256410256410256
1.0,1,633.19,360,qwen,GMU,1,0.7256410256410256
1.0,0,613.05,360,qwen,GMU,1,0.7256410256410256
1.0,1,586.4,360,qwen,GMU,1,0.7256410256410256
1.0,1,602.03,360,qwen,GMU,1,0.7256410256410256
1.0,1,586.64,360,qwen,GMU,1,0.7256410256410256
1.0,0,614.76,360,qwen,GMU,1,0.7256410256410256
1.0,0,585.95,360,qwen,GMU,1,0.7256410256410256
1.0,0,605.01,360,qwen,GMU,1,0.7256410256410256
1.0,0,613.83,360,qwen,GTown,3,0.7256410256410256
1.0,0,663.4,360,qwen,GTown,3,0.7256410256410256
1.0,1,699.9,360,qwen,GTown,3,0.7256410256410256
1.0,1,634.69,360,qwen,GTown,3,0.7256410256410256
1.0,1,619.69,360,qwen,GTown,2,0.7256410256410256
1.0,1,601.64,360,qwen,GTown,2,0.7256410256410256
1.0,1,602.47,360,qwen,GTown,2,0.7256410256410256
1.0,1,601.25,360,qwen,GTown,2,0.7256410256410256
1.0,1,607.64,360,qwen,GTown,2,0.7256410256410256
1.0,0,634.89,360,qwen,GTown,2,0.7256410256410256
1.0,1,633.03,360,qwen,GTown,2,0.7256410256410256
1.0,1,588.98,360,qwen,GTown,2,0.7256410256410256
1.0,0,601.97,360,qwen,GTown,2,0.7256410256410256
1.0,1,614.39,360,qwen,GTown,2,0.7256410256410256
1.0,1,612.59,360,qwen,GTown,2,0.7256410256410256
1.0,1,615.15,360,qwen,GTown,1,0.7256410256410256
1.0,1,606.77,360,qwen,GTown,1,0.7256410256410256
1.0,1,628.45,360,qwen,GTown,1,0.7256410256410256
1.0,1,635.04,360,qwen,GTown,1,0.7256410256410256
1.0,1,594.33,360,qwen,GTown,1,0.7256410256410256
